,orient,wwr,glazing,shading,shgc,inf_rate,exterior_mat,exterior_t (in),interior_mat,interior_t (in),Embodied (kg CO2e / ft2),Win Embodied (kg CO2e / ft2),Wall Embodied (kg CO2e / ft2),Operational (kg CO2e / ft2 * year),Cooling EUI (kBtu / ft2 * year),Heating EUI (kBtu / ft2 * year),Lighting EUI (kBtu / ft2 * year),Wall R (ft2 * F * h / BTU),city,program,city_gwp,tot_eui_kwh,area,payback_linear,Total GWP Linear (kg CO2e / ft2) 50 year,Op GWP Linear (kg CO2e / ft2) 50 year,Total GWP non-linear 2% (kg CO2e / ft2) 50 year,Op GWP non-linear 2% (kg CO2e / ft2) 50 year,Total GWP non-linear 3% (kg CO2e / ft2) 50 year,Op GWP non-linear 3% (kg CO2e / ft2) 50 year,Total GWP non-linear 5% (kg CO2e / ft2) 50 year,Op GWP non-linear 5% (kg CO2e / ft2) 50 year
sa_n_60_9_0_residential_glz.json,n,0.6,Triple,0.0,0.25,0.00059,Polyiso,3.0,Cellulose,9.25,3.0209290587191800,2.140268501567580,0.8806605571515970,7.133446626638920,27.726135441253000,2.8105573969754300,1.697135865598840,55.7,San Antonio,residential,0.414311,16355.027879481100,949.900982012169,0.42,359.69326039066500,356.67233133194600,184.92381803801100,181.9028889792920,125.50220763810900,122.48127857939000,77.92211863842780,74.90118957970860
la_n_40_0_2_residential_glz.json,n,0.4,Triple,0.0,0.25,0.00015,Polyiso,0.0,Cellulose,0.0,1.9428590879795500,1.4268456677117200,0.5160134202678270,1.7406915510081400,4.6080891819023000,0.9116352571656130,1.7831976104249200,3.7,Los Angeles,residential,0.175630822,9414.546916388750,949.900982012169,1.12,88.97743663838680,87.03457755040720,46.33049363868720,44.38763455070760,31.830533018789400,29.88767393080980,20.220120373565100,18.27726128558550
at_n_60_5_0_office_glz.json,n,0.6,Triple,0.0,0.25,0.00059,Polyiso,1.0,Cellulose,6.0,4.71796733601444,3.5331449127970800,1.1848224232173600,5.413939608584800,20.880542945601900,7.692136830110220,4.221167846722870,32.9,Atlanta,office,0.399590512,30237.51558450510,2231.76193448134,0.87,275.4149477652540,270.6969804292400,142.77342735492700,138.05546001891200,97.67531041541540,92.957343079401,61.56433322615480,56.84636589014040
la_w_60_9_2_residential_glz.json,w,0.6,Triple,0.0,0.25,0.00015,Polyiso,3.0,Cellulose,9.25,3.0209290587191800,2.140268501567580,0.8806605571515970,1.8074075614573700,6.78162142429989,0.1770472124340520,1.6404061341429500,55.7,Los Angeles,residential,0.175630822,9775.381097542070,949.900982012169,1.67,93.3913071315876,90.37037807286840,49.10982187588200,46.088892817162900,34.054116888942200,31.033187830223000,21.99870845402160,18.977779395302400
sa_s_40_7_1_residential_glz.json,s,0.4,Triple,0.0,0.25,0.0003,Polyiso,1.0,Cellulose,9.25,2.39744775117024,1.4268456677117200,0.9706020834585210,7.17723813097046,29.766211886623600,1.1205349807112400,1.707735412163400,41.7,San Antonio,residential,0.414311,16455.429734532800,949.900982012169,0.33,361.2593542996940,358.8619065485230,185.4170200909170,183.01957233974700,125.63062645993300,123.23317870876300,77.75844812636000,75.36100037518980
ny_s_20_1_1_residential_glz.json,s,0.2,Triple,0.0,0.25,0.0003,Polyiso,0.5,Cellulose,0.0,1.5182369783025900,0.7134228338558600,0.8048141444467280,2.347700069755520,11.234361536763400,7.1398700956093700,1.8069976932835600,7.2,New York,residential,0.171548494,12999.721243433400,949.900982012169,0.65,118.90324046607900,117.38500348777600,61.38458875706850,59.86635177876590,41.82824717600490,40.310010197702300,26.16908771073560,24.65085073243300
ny_w_20_6_0_residential_glz.json,w,0.2,Triple,0.0,0.25,0.00059,Polyiso,0.0,Cellulose,9.25,1.7739664436213000,0.7134228338558600,1.0605436097654400,2.357827621925830,10.042582665604700,8.543669061892820,1.7964169990922300,34.7,New York,residential,0.171548494,13055.799682408000,949.900982012169,0.75,119.66534753991300,117.89138109629200,61.89857080273010,60.12460435910880,42.25786671208780,40.483900268466500,26.531156473842500,24.757190030221200
sa_w_40_0_0_residential_glz.json,w,0.4,Triple,0.0,0.25,0.00059,Polyiso,0.0,Cellulose,0.0,1.9428590879795500,1.4268456677117200,0.5160134202678270,8.13582435178076,34.59642981746710,4.240841187749900,1.6518372617053000,3.7,San Antonio,residential,0.414311,18653.20385226330,949.900982012169,0.24,408.73407667701700,406.7912175890380,209.40638005838900,207.46352097040900,141.63496320805500,139.69210412007600,87.36901478167750,85.42615569369800
at_w_0_0_2_residential_glz.json,w,0.0,Triple,0.0,0.25,0.00015,Polyiso,0.0,Cellulose,0.0,0.8600223671130450,0.0,0.8600223671130450,5.864804527365900,15.986868917311000,5.652950077221240,1.9252056155166500,3.7,Atlanta,residential,0.399590512,13941.731378882900,949.900982012169,0.15,294.1002487354080,293.2402263682950,150.41253781494300,149.55251544783000,101.55871610198600,100.69869373487300,62.44046990445510,61.58044753734200
sa_w_20_2_0_office_glz.json,w,0.2,Triple,0.0,0.25,0.00059,Polyiso,1.0,Cellulose,0.0,3.0904528078134400,1.1777149709323600,1.9127378368810800,6.669132744090930,32.3064240502045,3.802826082733030,5.379429834793150,10.7,San Antonio,office,0.414311,35924.50259410260,2231.76193448134,0.46,336.5470900123600,333.45663720454700,173.15333778213200,170.0628849743190,117.59946202385500,114.50900921604100,73.11634662076820,70.02589381295470
la_s_0_7_0_residential_glz.json,s,0.0,Triple,0.0,0.25,0.00059,Polyiso,1.0,Cellulose,9.25,1.617670139097530,0.0,1.617670139097530,1.6183085780058300,2.8441916391371200,0.1558792725735650,1.9252056155166500,41.7,Los Angeles,residential,0.175630822,8752.63743539535,949.900982012169,1.0,82.5330990393892,80.91542890029170,42.884538878246200,41.26686873914870,29.404028423457700,27.78635828436010,18.60991020815880,16.992240069061200
ny_s_0_2_1_residential_glz.json,s,0.0,Triple,0.0,0.25,0.0003,Polyiso,1.0,Cellulose,0.0,1.1520129940037700,0.0,1.1520129940037700,2.2278775001330900,9.573345111490570,6.299379432458360,1.9252056155166500,10.7,New York,residential,0.171548494,12336.237852249800,949.900982012169,0.52,112.54588800065800,111.39387500665500,57.96288924739770,56.810876253393900,39.40466967128900,38.2526566772852,24.54472674540120,23.392713751397500
ny_e_80_1_1_residential_glz.json,e,0.8,Triple,0.0,0.25,0.0003,Polyiso,0.5,Cellulose,0.0,3.05489487153512,2.8536913354234400,0.2012035361116820,2.5687957097296400,14.417322172173600,8.522616183035390,1.6389353880151600,7.2,New York,residential,0.171548494,14223.975450701600,949.900982012169,1.19,131.49468035801700,128.43978548648200,68.55918546964090,65.50429059810580,47.16111720759300,44.10622233605780,30.027249823696300,26.972354952161200
ny_n_60_7_0_office_glz.json,n,0.6,Triple,0.0,0.25,0.00059,Polyiso,3.0,Cellulose,6.0,5.1035807101225200,3.5331449127970800,1.5704357973254500,2.279036054844290,13.731006261017900,13.676314217126600,4.486965269289750,46.9,New York,office,0.171548494,29649.143492405300,2231.76193448134,2.24,119.05538345233700,113.95180274221500,63.21900010865210,58.11541939852960,44.23462977179910,39.13104906167650,29.033459285987600,23.929878575865100
mi_w_60_2_2_residential_glz.json,w,0.6,Triple,0.0,0.25,0.00015,Polyiso,1.0,Cellulose,0.0,2.6010736991690900,2.140268501567580,0.46080519760151000,7.794883617898330,8.15258669064347,11.218144187069300,1.6704856440175800,10.7,Milwaukee,residential,0.559278936,13239.131901281200,949.900982012169,0.33,392.3452545940860,389.7441808949170,201.37060595557600,198.7695322564070,136.43922541848300,133.83815171931400,84.44735168710150,81.84627798793240
